"FON_FONDSID";"DATUM";"KOERS";"OPEN";"HIGH";"LOW";"OMZET"
"456487";"1992-04-13";"107.19000";"";"";"";"0"
"456487";"1992-04-14";"107.11000";"";"";"";"0"
"456487";"1992-04-15";"108.45000";"";"";"";"0"
"456487";"1992-04-16";"107.50000";"";"";"";"0"
"456487";"1992-04-17";"107.58000";"";"";"";"0"
"456487";"1992-04-20";"108.78000";"";"";"";"0"
"456487";"1992-04-21";"108.61000";"";"";"";"0"
"456487";"1992-04-22";"108.64000";"";"";"";"0"
"456487";"1992-04-23";"108.67000";"";"";"";"0"
"456487";"1992-04-24";"108.68000";"";"";"";"0"
"456487";"1992-04-27";"108.58000";"";"";"";"0"
"456487";"1992-04-28";"108.67000";"";"";"";"0"
"456487";"1992-04-29";"109.01000";"";"";"";"0"
"456487";"1992-04-30";"109.17000";"";"";"";"0"
"456487";"1992-05-01";"108.92000";"";"";"";"0"
"456487";"1992-05-04";"108.65000";"";"";"";"0"
"456487";"1992-05-05";"109.14000";"";"";"";"0"
"456487";"1992-05-06";"109.12000";"";"";"";"0"
"456487";"1992-05-07";"109.55000";"";"";"";"0"
"456487";"1992-05-08";"110.01000";"";"";"";"0"
"456487";"1992-05-11";"110.45000";"";"";"";"0"
"456487";"1992-05-12";"109.82000";"";"";"";"0"
"456487";"1992-05-13";"109.59000";"";"";"";"0"
"456487";"1992-05-14";"108.95000";"";"";"";"0"
"456487";"1992-05-15";"109.83000";"";"";"";"0"
"456487";"1992-05-18";"109.79000";"";"";"";"0"
"456487";"1992-05-19";"109.96000";"";"";"";"0"
"456487";"1992-05-20";"110.17000";"";"";"";"0"
"456487";"1992-05-21";"110.37000";"";"";"";"0"
"456487";"1992-05-22";"111.36000";"";"";"";"0"
"456487";"1992-05-25";"111.82000";"";"";"";"0"
"456487";"1992-05-26";"111.11000";"";"";"";"0"
"456487";"1992-05-27";"110.74000";"";"";"";"0"
"456487";"1992-05-28";"110.82000";"";"";"";"0"
"456487";"1992-05-29";"111.26000";"";"";"";"0"
"456487";"1992-06-01";"111.30000";"";"";"";"0"
"456487";"1992-06-02";"111.05000";"";"";"";"0"
"456487";"1992-06-03";"110.88000";"";"";"";"0"
"456487";"1992-06-04";"110.57000";"";"";"";"0"
"456487";"1992-06-05";"110.31000";"";"";"";"0"
"456487";"1992-06-08";"110.09000";"";"";"";"0"
"456487";"1992-06-09";"109.28000";"";"";"";"0"
"456487";"1992-06-10";"109.53000";"";"";"";"0"
"456487";"1992-06-11";"108.75000";"";"";"";"0"
"456487";"1992-06-12";"108.69000";"";"";"";"0"
"456487";"1992-06-15";"108.16000";"";"";"";"0"
"456487";"1992-06-16";"108.29000";"";"";"";"0"
"456487";"1992-06-17";"108.10000";"";"";"";"0"
"456487";"1992-06-18";"107.39000";"";"";"";"0"
"456487";"1992-06-19";"107.36000";"";"";"";"0"
"456487";"1992-06-22";"107.07000";"";"";"";"0"
"456487";"1992-06-23";"107.08000";"";"";"";"0"
"456487";"1992-06-24";"106.86000";"";"";"";"0"
"456487";"1992-06-25";"106.52000";"";"";"";"0"
"456487";"1992-06-26";"106.88000";"";"";"";"0"
"456487";"1992-06-29";"106.09000";"";"";"";"0"
"456487";"1992-06-30";"106.07000";"";"";"";"0"
"456487";"1992-07-01";"105.08000";"";"";"";"0"
"456487";"1992-07-02";"106.08000";"";"";"";"0"
"456487";"1992-07-03";"105.91000";"";"";"";"0"
"456487";"1992-07-06";"105.51000";"";"";"";"0"
"456487";"1992-07-07";"105.15000";"";"";"";"0"
"456487";"1992-07-08";"104.77000";"";"";"";"0"
"456487";"1992-07-09";"105.51000";"";"";"";"0"
"456487";"1992-07-10";"105.96000";"";"";"";"0"
"456487";"1992-07-13";"104.88000";"";"";"";"0"
"456487";"1992-07-14";"104.79000";"";"";"";"0"
"456487";"1992-07-15";"104.36000";"";"";"";"0"
"456487";"1992-07-16";"105.04000";"";"";"";"0"
"456487";"1992-07-17";"103.01000";"";"";"";"0"
"456487";"1992-07-20";"100.39000";"";"";"";"0"
"456487";"1992-07-21";"100.45000";"";"";"";"0"
"456487";"1992-07-22";"99.76000";"";"";"";"0"
"456487";"1992-07-23";"99.52000";"";"";"";"0"
"456487";"1992-07-24";"98.29000";"";"";"";"0"
"456487";"1992-07-27";"98.86000";"";"";"";"0"
"456487";"1992-07-28";"98.92000";"";"";"";"0"
"456487";"1992-07-29";"99.35000";"";"";"";"0"
"456487";"1992-07-30";"99.93000";"";"";"";"0"
"456487";"1992-07-31";"99.59000";"";"";"";"0"
"456487";"1992-08-03";"99.50000";"";"";"";"0"
"456487";"1992-08-04";"99.93000";"";"";"";"0"
"456487";"1992-08-05";"99.88000";"";"";"";"0"
"456487";"1992-08-06";"100.36000";"";"";"";"0"
"456487";"1992-08-07";"99.23000";"";"";"";"0"
"456487";"1992-08-10";"98.41000";"";"";"";"0"
"456487";"1992-08-11";"97.19000";"";"";"";"0"
"456487";"1992-08-12";"96.60000";"";"";"";"0"
"456487";"1992-08-13";"96.00000";"";"";"";"0"
"456487";"1992-08-14";"97.01000";"";"";"";"0"
"456487";"1992-08-17";"97.22000";"";"";"";"0"
"456487";"1992-08-18";"96.54000";"";"";"";"0"
"456487";"1992-08-19";"96.65000";"";"";"";"0"
"456487";"1992-08-20";"96.41000";"";"";"";"0"
"456487";"1992-08-21";"97.60000";"";"";"";"0"
"456487";"1992-08-24";"95.09000";"";"";"";"0"
"456487";"1992-08-25";"94.36000";"";"";"";"0"
"456487";"1992-08-26";"94.00000";"";"";"";"0"
"456487";"1992-08-27";"94.81000";"";"";"";"0"
"456487";"1992-08-28";"94.95000";"";"";"";"0"
"456487";"1992-08-31";"95.63000";"";"";"";"0"
"456487";"1992-09-01";"94.90000";"";"";"";"0"
"456487";"1992-09-02";"94.67000";"";"";"";"0"
"456487";"1992-09-03";"96.18000";"";"";"";"0"
"456487";"1992-09-04";"96.33000";"";"";"";"0"
"456487";"1992-09-07";"95.79000";"";"";"";"0"
"456487";"1992-09-08";"95.65000";"";"";"";"0"
"456487";"1992-09-09";"95.35000";"";"";"";"0"
"456487";"1992-09-10";"95.07000";"";"";"";"0"
"456487";"1992-09-11";"95.91000";"";"";"";"0"
"456487";"1992-09-14";"100.01000";"";"";"";"0"
"456487";"1992-09-15";"98.91000";"";"";"";"0"
"456487";"1992-09-16";"101.05000";"";"";"";"0"
"456487";"1992-09-17";"99.54000";"";"";"";"0"
"456487";"1992-09-18";"102.62000";"";"";"";"0"
"456487";"1992-09-21";"100.44000";"";"";"";"0"
"456487";"1992-09-22";"101.28000";"";"";"";"0"
"456487";"1992-09-23";"99.91000";"";"";"";"0"
"456487";"1992-09-24";"100.23000";"";"";"";"0"
"456487";"1992-09-25";"99.52000";"";"";"";"0"
"456487";"1992-09-28";"96.88000";"";"";"";"0"
"456487";"1992-09-29";"96.54000";"";"";"";"0"
"456487";"1992-09-30";"96.44000";"";"";"";"0"
"456487";"1992-10-01";"95.44000";"";"";"";"0"
"456487";"1992-10-02";"96.77000";"";"";"";"0"
"456487";"1992-10-05";"92.05000";"";"";"";"0"
"456487";"1992-10-06";"92.92000";"";"";"";"0"
"456487";"1992-10-07";"93.09000";"";"";"";"0"
"456487";"1992-10-08";"94.47000";"";"";"";"0"
"456487";"1992-10-09";"95.33000";"";"";"";"0"
"456487";"1992-10-12";"95.68000";"";"";"";"0"
"456487";"1992-10-13";"95.74000";"";"";"";"0"
"456487";"1992-10-14";"95.56000";"";"";"";"0"
"456487";"1992-10-15";"95.18000";"";"";"";"0"
"456487";"1992-10-16";"95.73000";"";"";"";"0"
"456487";"1992-10-19";"95.24000";"";"";"";"0"
"456487";"1992-10-20";"97.43000";"";"";"";"0"
"456487";"1992-10-21";"96.23000";"";"";"";"0"
"456487";"1992-10-22";"97.45000";"";"";"";"0"
"456487";"1992-10-23";"98.58000";"";"";"";"0"
"456487";"1992-10-26";"99.18000";"";"";"";"0"
"456487";"1992-10-27";"98.72000";"";"";"";"0"
"456487";"1992-10-28";"98.38000";"";"";"";"0"
"456487";"1992-10-29";"98.26000";"";"";"";"0"
"456487";"1992-10-30";"98.38000";"";"";"";"0"
"456487";"1992-11-02";"98.52000";"";"";"";"0"
"456487";"1992-11-03";"99.11000";"";"";"";"0"
"456487";"1992-11-04";"99.02000";"";"";"";"0"
"456487";"1992-11-05";"98.51000";"";"";"";"0"
"456487";"1992-11-06";"98.08000";"";"";"";"0"
"456487";"1992-11-09";"98.97000";"";"";"";"0"
"456487";"1992-11-10";"100.12000";"";"";"";"0"
"456487";"1992-11-11";"100.08000";"";"";"";"0"
"456487";"1992-11-12";"100.28000";"";"";"";"0"
"456487";"1992-11-13";"100.85000";"";"";"";"0"
"456487";"1992-11-16";"100.81000";"";"";"";"0"
"456487";"1992-11-17";"101.18000";"";"";"";"0"
"456487";"1992-11-18";"101.39000";"";"";"";"0"
"456487";"1992-11-19";"100.64000";"";"";"";"0"
"456487";"1992-11-20";"99.45000";"";"";"";"0"
"456487";"1992-11-23";"99.37000";"";"";"";"0"
"456487";"1992-11-24";"99.75000";"";"";"";"0"
"456487";"1992-11-25";"99.68000";"";"";"";"0"
"456487";"1992-11-26";"99.57000";"";"";"";"0"
"456487";"1992-11-27";"100.48000";"";"";"";"0"
"456487";"1992-11-30";"100.69000";"";"";"";"0"
"456487";"1992-12-01";"100.30000";"";"";"";"0"
"456487";"1992-12-02";"99.84000";"";"";"";"0"
"456487";"1992-12-03";"99.83000";"";"";"";"0"
"456487";"1992-12-04";"99.73000";"";"";"";"0"
"456487";"1992-12-07";"100.37000";"";"";"";"0"
"456487";"1992-12-08";"99.67000";"";"";"";"0"
"456487";"1992-12-09";"99.45000";"";"";"";"0"
"456487";"1992-12-10";"98.65000";"";"";"";"0"
"456487";"1992-12-11";"98.43000";"";"";"";"0"
"456487";"1992-12-14";"97.93000";"";"";"";"0"
"456487";"1992-12-15";"97.91000";"";"";"";"0"
"456487";"1992-12-16";"97.08000";"";"";"";"0"
"456487";"1992-12-17";"98.03000";"";"";"";"0"
"456487";"1992-12-18";"99.13000";"";"";"";"0"
"456487";"1992-12-21";"100.14000";"";"";"";"0"
"456487";"1992-12-22";"100.93000";"";"";"";"0"
"456487";"1992-12-23";"101.03000";"";"";"";"0"
"456487";"1992-12-24";"101.54000";"";"";"";"0"
"456487";"1992-12-25";"101.58000";"";"";"";"0"
"456487";"1992-12-28";"100.98000";"";"";"";"0"
"456487";"1992-12-29";"102.31000";"";"";"";"0"
"456487";"1992-12-30";"101.95000";"";"";"";"0"
"456487";"1992-12-31";"101.89000";"";"";"";"0"
"456487";"1993-01-04";"101.21000";"";"";"";"0"
"456487";"1993-01-05";"102.28000";"";"";"";"0"
"456487";"1993-01-06";"102.55000";"";"";"";"0"
"456487";"1993-01-07";"102.41000";"";"";"";"0"
"456487";"1993-01-08";"101.97000";"";"";"";"0"
"456487";"1993-01-11";"100.94000";"";"";"";"0"
"456487";"1993-01-12";"101.38000";"";"";"";"0"
"456487";"1993-01-13";"101.29000";"";"";"";"0"
"456487";"1993-01-14";"101.99000";"";"";"";"0"
"456487";"1993-01-15";"103.33000";"";"";"";"0"
"456487";"1993-01-18";"104.37000";"";"";"";"0"
"456487";"1993-01-19";"104.47000";"";"";"";"0"
"456487";"1993-01-20";"104.60000";"";"";"";"0"
"456487";"1993-01-21";"104.68000";"";"";"";"0"
"456487";"1993-01-22";"104.91000";"";"";"";"0"
"456487";"1993-01-25";"103.47000";"";"";"";"0"
"456487";"1993-01-26";"104.37000";"";"";"";"0"
"456487";"1993-01-27";"103.91000";"";"";"";"0"
"456487";"1993-01-28";"104.05000";"";"";"";"0"
"456487";"1993-01-29";"104.54000";"";"";"";"0"
"456487";"1993-02-01";"105.23000";"";"";"";"0"
"456487";"1993-02-02";"105.40000";"";"";"";"0"
"456487";"1993-02-03";"106.64000";"";"";"";"0"
"456487";"1993-02-04";"107.42000";"";"";"";"0"
"456487";"1993-02-05";"109.31000";"";"";"";"0"
"456487";"1993-02-08";"109.69000";"";"";"";"0"
"456487";"1993-02-09";"109.00000";"";"";"";"0"
"456487";"1993-02-10";"109.20000";"";"";"";"0"
"456487";"1993-02-11";"109.40000";"";"";"";"0"
"456487";"1993-02-12";"109.32000";"";"";"";"0"
"456487";"1993-02-15";"110.14000";"";"";"";"0"
"456487";"1993-02-16";"109.44000";"";"";"";"0"
"456487";"1993-02-17";"109.35000";"";"";"";"0"
"456487";"1993-02-18";"110.49000";"";"";"";"0"
"456487";"1993-02-19";"110.74000";"";"";"";"0"
"456487";"1993-02-22";"111.46000";"";"";"";"0"
"456487";"1993-02-23";"110.90000";"";"";"";"0"
"456487";"1993-02-24";"110.58000";"";"";"";"0"
"456487";"1993-02-25";"110.93000";"";"";"";"0"
"456487";"1993-02-26";"112.35000";"";"";"";"0"
"456487";"1993-03-01";"113.65000";"";"";"";"0"
"456487";"1993-03-02";"113.60000";"";"";"";"0"
"456487";"1993-03-03";"113.73000";"";"";"";"0"
"456487";"1993-03-04";"113.47000";"";"";"";"0"
"456487";"1993-03-05";"113.88000";"";"";"";"0"
"456487";"1993-03-08";"114.32000";"";"";"";"0"
"456487";"1993-03-09";"114.42000";"";"";"";"0"
"456487";"1993-03-10";"114.68000";"";"";"";"0"
"456487";"1993-03-11";"114.70000";"";"";"";"0"
"456487";"1993-03-12";"113.97000";"";"";"";"0"
"456487";"1993-03-15";"114.16000";"";"";"";"0"
"456487";"1993-03-16";"113.60000";"";"";"";"0"
"456487";"1993-03-17";"113.14000";"";"";"";"0"
"456487";"1993-03-18";"113.37000";"";"";"";"0"
"456487";"1993-03-19";"113.60000";"";"";"";"0"
"456487";"1993-03-22";"111.98000";"";"";"";"0"
"456487";"1993-03-23";"112.14000";"";"";"";"0"
"456487";"1993-03-24";"112.21000";"";"";"";"0"
"456487";"1993-03-25";"112.87000";"";"";"";"0"
"456487";"1993-03-26";"113.47000";"";"";"";"0"
"456487";"1993-03-29";"113.90000";"";"";"";"0"
"456487";"1993-03-30";"114.03000";"";"";"";"0"
"456487";"1993-03-31";"114.18000";"";"";"";"0"
"456487";"1993-04-01";"113.33000";"";"";"";"0"
"456487";"1993-04-02";"112.86000";"";"";"";"0"
"456487";"1993-04-05";"112.67000";"";"";"";"0"
"456487";"1993-04-06";"113.34000";"";"";"";"0"
"456487";"1993-04-07";"113.14000";"";"";"";"0"
"456487";"1993-04-08";"113.92000";"";"";"";"0"
"456487";"1993-04-09";"113.61000";"";"";"";"0"
"456487";"1993-04-12";"113.57000";"";"";"";"0"
"456487";"1993-04-13";"114.84000";"";"";"";"0"
"456487";"1993-04-14";"114.80000";"";"";"";"0"
"456487";"1993-04-15";"114.48000";"";"";"";"0"
"456487";"1993-04-16";"114.75000";"";"";"";"0"
"456487";"1993-04-19";"115.15000";"";"";"";"0"
"456487";"1993-04-20";"114.52000";"";"";"";"0"
"456487";"1993-04-21";"113.70000";"";"";"";"0"
"456487";"1993-04-22";"114.18000";"";"";"";"0"
"456487";"1993-04-23";"113.83000";"";"";"";"0"
"456487";"1993-04-26";"113.66000";"";"";"";"0"
"456487";"1993-04-27";"113.61000";"";"";"";"0"
"456487";"1993-04-28";"113.48000";"";"";"";"0"
"456487";"1993-04-29";"112.69000";"";"";"";"0"
"456487";"1993-04-30";"112.82000";"";"";"";"0"
"456487";"1993-05-03";"113.16000";"";"";"";"0"
"456487";"1993-05-04";"113.23000";"";"";"";"0"
"456487";"1993-05-05";"113.03000";"";"";"";"0"
"456487";"1993-05-06";"112.98000";"";"";"";"0"
"456487";"1993-05-07";"112.22000";"";"";"";"0"
"456487";"1993-05-10";"112.09000";"";"";"";"0"
"456487";"1993-05-11";"111.94000";"";"";"";"0"
"456487";"1993-05-12";"112.43000";"";"";"";"0"
"456487";"1993-05-13";"113.47000";"";"";"";"0"
"456487";"1993-05-14";"113.17000";"";"";"";"0"
"456487";"1993-05-17";"112.66000";"";"";"";"0"
"456487";"1993-05-18";"113.19000";"";"";"";"0"
"456487";"1993-05-19";"113.08000";"";"";"";"0"
"456487";"1993-05-20";"112.90000";"";"";"";"0"
"456487";"1993-05-21";"112.85000";"";"";"";"0"
"456487";"1993-05-24";"113.23000";"";"";"";"0"
"456487";"1993-05-25";"114.03000";"";"";"";"0"
"456487";"1993-05-26";"113.92000";"";"";"";"0"
"456487";"1993-05-27";"114.18000";"";"";"";"0"
"456487";"1993-05-28";"113.90000";"";"";"";"0"
"456487";"1993-05-31";"113.88000";"";"";"";"0"
"456487";"1993-06-01";"113.50000";"";"";"";"0"
"456487";"1993-06-02";"113.68000";"";"";"";"0"
"456487";"1993-06-03";"113.72000";"";"";"";"0"
"456487";"1993-06-04";"113.68000";"";"";"";"0"
"456487";"1993-06-07";"113.99000";"";"";"";"0"
"456487";"1993-06-08";"114.25000";"";"";"";"0"
"456487";"1993-06-09";"115.11000";"";"";"";"0"
"456487";"1993-06-10";"115.38000";"";"";"";"0"
"456487";"1993-06-11";"115.75000";"";"";"";"0"
"456487";"1993-06-14";"115.84000";"";"";"";"0"
"456487";"1993-06-15";"115.08000";"";"";"";"0"
"456487";"1993-06-16";"115.49000";"";"";"";"0"
"456487";"1993-06-17";"115.53000";"";"";"";"0"
"456487";"1993-06-18";"116.11000";"";"";"";"0"
"456487";"1993-06-21";"116.21000";"";"";"";"0"
"456487";"1993-06-22";"117.45000";"";"";"";"0"
"456487";"1993-06-23";"117.25000";"";"";"";"0"
"456487";"1993-06-24";"117.06000";"";"";"";"0"
"456487";"1993-06-25";"117.32000";"";"";"";"0"
"456487";"1993-06-28";"118.02000";"";"";"";"0"
"456487";"1993-06-29";"117.77000";"";"";"";"0"
"456487";"1993-06-30";"117.99000";"";"";"";"0"
"456487";"1993-07-01";"118.09000";"";"";"";"0"
"456487";"1993-07-02";"117.62000";"";"";"";"0"
"456487";"1993-07-05";"117.47000";"";"";"";"0"
"456487";"1993-07-06";"117.68000";"";"";"";"0"
"456487";"1993-07-07";"118.12000";"";"";"";"0"
"456487";"1993-07-08";"120.28000";"";"";"";"0"
"456487";"1993-07-09";"120.68000";"";"";"";"0"
"456487";"1993-07-12";"121.01000";"";"";"";"0"
"456487";"1993-07-13";"120.88000";"";"";"";"0"
"456487";"1993-07-14";"121.02000";"";"";"";"0"
"456487";"1993-07-15";"121.53000";"";"";"";"0"
"456487";"1993-07-16";"121.42000";"";"";"";"0"
"456487";"1993-07-19";"121.90000";"";"";"";"0"
"456487";"1993-07-20";"121.70000";"";"";"";"0"
"456487";"1993-07-21";"120.76000";"";"";"";"0"
"456487";"1993-07-22";"121.18000";"";"";"";"0"
"456487";"1993-07-23";"121.82000";"";"";"";"0"
"456487";"1993-07-26";"122.47000";"";"";"";"0"
"456487";"1993-07-27";"122.56000";"";"";"";"0"
"456487";"1993-07-28";"122.67000";"";"";"";"0"
"456487";"1993-07-29";"123.84000";"";"";"";"0"
"456487";"1993-07-30";"125.88000";"";"";"";"0"
"456487";"1993-08-02";"126.69000";"";"";"";"0"
"456487";"1993-08-03";"126.63000";"";"";"";"0"
"456487";"1993-08-04";"127.09000";"";"";"";"0"
"456487";"1993-08-05";"127.02000";"";"";"";"0"
"456487";"1993-08-06";"127.40000";"";"";"";"0"
"456487";"1993-08-09";"128.72000";"";"";"";"0"
"456487";"1993-08-10";"128.19000";"";"";"";"0"
"456487";"1993-08-11";"129.93000";"";"";"";"0"
"456487";"1993-08-12";"129.69000";"";"";"";"0"
"456487";"1993-08-13";"129.95000";"";"";"";"0"
"456487";"1993-08-16";"130.23000";"";"";"";"0"
"456487";"1993-08-17";"130.49000";"";"";"";"0"
"456487";"1993-08-18";"131.86000";"";"";"";"0"
"456487";"1993-08-19";"132.30000";"";"";"";"0"
"456487";"1993-08-20";"131.28000";"";"";"";"0"
"456487";"1993-08-23";"130.59000";"";"";"";"0"
"456487";"1993-08-24";"130.92000";"";"";"";"0"
"456487";"1993-08-25";"132.78000";"";"";"";"0"
"456487";"1993-08-26";"132.77000";"";"";"";"0"
"456487";"1993-08-27";"133.13000";"";"";"";"0"
"456487";"1993-08-30";"133.80000";"";"";"";"0"
"456487";"1993-08-31";"134.24000";"";"";"";"0"
"456487";"1993-09-01";"133.02000";"";"";"";"0"
"456487";"1993-09-02";"132.91000";"";"";"";"0"
"456487";"1993-09-03";"133.01000";"";"";"";"0"
"456487";"1993-09-06";"131.98000";"";"";"";"0"
"456487";"1993-09-07";"131.06000";"";"";"";"0"
"456487";"1993-09-08";"130.19000";"";"";"";"0"
"456487";"1993-09-09";"130.13000";"";"";"";"0"
"456487";"1993-09-10";"130.02000";"";"";"";"0"
"456487";"1993-09-13";"129.96000";"";"";"";"0"
"456487";"1993-09-14";"130.77000";"";"";"";"0"
"456487";"1993-09-15";"129.24000";"";"";"";"0"
"456487";"1993-09-16";"128.65000";"";"";"";"0"
"456487";"1993-09-17";"129.48000";"";"";"";"0"
"456487";"1993-09-20";"130.28000";"";"";"";"0"
"456487";"1993-09-21";"129.94000";"";"";"";"0"
"456487";"1993-09-22";"128.88000";"";"";"";"0"
"456487";"1993-09-23";"129.01000";"";"";"";"0"
"456487";"1993-09-24";"128.64000";"";"";"";"0"
"456487";"1993-09-27";"130.17000";"";"";"";"0"
"456487";"1993-09-28";"130.50000";"";"";"";"0"
"456487";"1993-09-29";"130.13000";"";"";"";"0"
"456487";"1993-09-30";"130.61000";"";"";"";"0"
"456487";"1993-10-01";"130.75000";"";"";"";"0"
"456487";"1993-10-04";"131.04000";"";"";"";"0"
"456487";"1993-10-05";"132.81000";"";"";"";"0"
"456487";"1993-10-06";"133.59000";"";"";"";"0"
"456487";"1993-10-07";"133.60000";"";"";"";"0"
"456487";"1993-10-08";"135.05000";"";"";"";"0"
"456487";"1993-10-11";"133.49000";"";"";"";"0"
"456487";"1993-10-12";"132.94000";"";"";"";"0"
"456487";"1993-10-13";"132.85000";"";"";"";"0"
"456487";"1993-10-14";"132.73000";"";"";"";"0"
"456487";"1993-10-15";"133.48000";"";"";"";"0"
"456487";"1993-10-18";"133.66000";"";"";"";"0"
"456487";"1993-10-19";"133.92000";"";"";"";"0"
"456487";"1993-10-20";"134.37000";"";"";"";"0"
"456487";"1993-10-21";"135.23000";"";"";"";"0"
"456487";"1993-10-22";"136.48000";"";"";"";"0"
"456487";"1993-10-25";"136.85000";"";"";"";"0"
"456487";"1993-10-26";"136.02000";"";"";"";"0"
"456487";"1993-10-27";"134.79000";"";"";"";"0"
"456487";"1993-10-28";"134.95000";"";"";"";"0"
"456487";"1993-10-29";"135.64000";"";"";"";"0"
"456487";"1993-11-01";"135.74000";"";"";"";"0"
"456487";"1993-11-02";"136.46000";"";"";"";"0"
"456487";"1993-11-03";"136.30000";"";"";"";"0"
"456487";"1993-11-04";"135.15000";"";"";"";"0"
"456487";"1993-11-05";"132.60000";"";"";"";"0"
"456487";"1993-11-08";"132.62000";"";"";"";"0"
"456487";"1993-11-09";"132.81000";"";"";"";"0"
"456487";"1993-11-10";"131.76000";"";"";"";"0"
"456487";"1993-11-11";"131.65000";"";"";"";"0"
"456487";"1993-11-12";"131.42000";"";"";"";"0"
"456487";"1993-11-15";"132.28000";"";"";"";"0"
"456487";"1993-11-16";"132.57000";"";"";"";"0"
"456487";"1993-11-17";"132.86000";"";"";"";"0"
"456487";"1993-11-18";"133.57000";"";"";"";"0"
"456487";"1993-11-19";"132.88000";"";"";"";"0"
"456487";"1993-11-22";"129.88000";"";"";"";"0"
"456487";"1993-11-23";"128.90000";"";"";"";"0"
"456487";"1993-11-24";"129.58000";"";"";"";"0"
"456487";"1993-11-25";"131.24000";"";"";"";"0"
